range_bin,doppler_bin,out_i,out_q
459,23,1,-3
459,24,0,2
459,25,1,0
459,26,0,0
459,27,3,2
459,28,-1,0
459,29,1,1
459,30,0,0
459,31,-1,3
460,0,0,0
460,1,-3,-2
460,2,0,0
460,3,-1,-2
460,4,0,0
460,5,1,-1
460,6,0,0
460,7,0,0
460,8,0,0
460,9,1,0
460,10,0,0
460,11,1,0
460,12,0,0
460,13,1,3
460,14,0,0
460,15,0,2
460,16,-3,-1
460,17,0,-1
460,18,-1,-2
460,19,0,-1
460,20,-2,0
460,21,3,-2
460,22,-3,0
460,23,2,-3
460,24,1,1
460,25,2,1
460,26,-1,2
460,27,2,1
460,28,0,0
460,29,-1,2
460,30,1,0
460,31,0,3
461,0,-3,-1
461,1,-2,-3
461,2,0,0
461,3,-1,-2
461,4,1,-1
461,5,-1,1
461,6,-1,0
461,7,0,0
461,8,1,-1
461,9,0,-1
461,10,0,2
461,11,3,-2
461,12,1,-1
461,13,-1,3
461,14,1,2
461,15,2,4
461,16,0,-2
461,17,-1,-1
461,18,0,0
461,19,-1,-2
461,20,1,0
461,21,-1,1
461,22,0,0
461,23,1,-2
461,24,0,2
461,25,-1,-1
461,26,0,0
461,27,1,0
461,28,-1,0
461,29,3,1
461,30,0,0
461,31,-1,4
462,0,-1,-1
462,1,0,0
462,2,-2,-1
462,3,0,-1
462,4,0,0
462,5,0,0
462,6,1,-1
462,7,0,1
462,8,1,-1
462,9,0,0
462,10,0,1
462,11,0,-1
462,12,0,2
462,13,0,0
462,14,1,1
462,15,0,1
462,16,0,0
462,17,0,0
462,18,0,0
462,19,0,0
462,20,0,0
462,21,0,0
462,22,0,0
462,23,0,0
462,24,0,0
462,25,0,0
462,26,0,0
462,27,0,0
462,28,0,0
462,29,0,0
462,30,0,0
462,31,0,0
463,0,0,-2
463,1,-2,-1
463,2,-2,-1
463,3,0,-1
463,4,-1,1
463,5,0,-2
463,6,0,0
463,7,1,-2
463,8,0,0
463,9,2,1
463,10,0,1
463,11,0,-1
463,12,1,1
463,13,0,2
463,14,2,0
463,15,-1,4
463,16,-1,0
463,17,0,-1
463,18,0,-1
463,19,0,1
463,20,1,0
463,21,0,-1
463,22,0,1
463,23,0,1
463,24,-1,0
463,25,0,-1
463,26,0,-1
463,27,0,1
463,28,1,0
463,29,0,-1
463,30,0,1
463,31,0,1
464,0,-3,-1
464,1,0,-1
464,2,-2,-1
464,3,0,-2
464,4,0,1
464,5,1,-1
464,6,-1,1
464,7,1,0
464,8,-1,-1
464,9,0,1
464,10,0,-1
464,11,0,0
464,12,0,1
464,13,3,1
464,14,-1,1
464,15,3,2
464,16,-2,-1
464,17,-1,0
464,18,2,0
464,19,0,-1
464,20,-2,0
464,21,0,0
464,22,1,-2
464,23,-1,-1
464,24,0,1
464,25,1,0
464,26,0,0
464,27,0,1
464,28,0,0
464,29,0,0
464,30,1,2
464,31,1,1
465,0,-1,0
465,1,-1,-2
465,2,-1,0
465,3,0,-2
465,4,0,0
465,5,0,0
465,6,0,0
465,7,-1,0
465,8,1,0
465,9,-1,0
465,10,1,0
465,11,0,0
465,12,0,0
465,13,2,2
465,14,0,0
465,15,1,2
465,16,0,-1
465,17,-1,-1
465,18,-1,0
465,19,0,-1
465,20,0,1
465,21,-1,0
465,22,1,0
465,23,0,0
465,24,0,-1
465,25,1,1
465,26,-1,0
465,27,0,-1
465,28,0,1
465,29,1,0
465,30,1,0
465,31,0,2
466,0,-2,-1
466,1,0,0
466,2,1,-1
466,3,-1,0
466,4,0,-1
466,5,0,2
466,6,1,-1
466,7,1,2
466,8,-2,-1
466,9,0,0
466,10,1,-1
466,11,-1,0
466,12,0,-1
466,13,0,2
466,14,1,-1
466,15,1,2
466,16,-4,0
466,17,-1,-2
466,18,0,0
466,19,-3,-1
466,20,2,-2
466,21,0,0
466,22,0,0
466,23,0,-1
466,24,0,0
466,25,1,0
466,26,0,0
466,27,1,-1
466,28,2,2
466,29,0,2
466,30,0,0
466,31,2,3
467,0,0,0
467,1,-1,-2
467,2,0,0
467,3,0,0
467,4,0,0
467,5,1,0
467,6,0,0
467,7,0,2
467,8,0,0
467,9,-1,-2
467,10,0,0
467,11,0,0
467,12,0,0
467,13,1,0
467,14,0,0
467,15,0,2
467,16,0,-1
467,17,-1,0
467,18,0,0
467,19,-1,-1
467,20,0,1
467,21,1,0
467,22,0,0
467,23,1,1
467,24,0,-1
467,25,-1,0
467,26,0,0
467,27,-1,-1
467,28,0,1
467,29,1,0
467,30,0,0
467,31,1,1
468,0,-1,0
468,1,0,-1
468,2,0,0
468,3,-1,-1
468,4,1,0
468,5,0,1
468,6,0,0
468,7,1,1
468,8,-1,0
468,9,0,-1
468,10,0,0
468,11,-1,-1
468,12,1,0
468,13,0,1
468,14,0,0
468,15,1,1
468,16,0,-1
468,17,-2,0
468,18,0,0
468,19,-2,-1
468,20,0,0
468,21,-1,-2
468,22,0,0
468,23,0,-2
468,24,0,1
468,25,2,0
468,26,0,0
468,27,2,1
468,28,0,0
468,29,1,2
468,30,0,0
468,31,0,2
469,0,-3,-1
469,1,0,-2
469,2,-1,0
469,3,0,-4
469,4,1,2
469,5,-1,0
469,6,1,0
469,7,-1,2
469,8,1,-1
469,9,0,0
469,10,-1,0
469,11,0,-2
469,12,1,0
469,13,1,2
469,14,1,0
469,15,1,4
469,16,-1,-2
469,17,-2,-2
469,18,-1,1
469,19,0,-1
469,20,0,0
469,21,-1,-2
469,22,0,1
469,23,1,1
469,24,1,-2
469,25,-2,0
469,26,1,1
469,27,0,1
469,28,0,0
469,29,1,0
469,30,0,1
469,31,3,3
470,0,-1,-2
470,1,0,-1
470,2,-2,0
470,3,0,0
470,4,0,-1
470,5,0,0
470,6,-2,0
470,7,1,-4
470,8,1,2
470,9,0,1
470,10,2,0
470,11,0,0
470,12,0,1
470,13,0,0
470,14,2,0
470,15,-1,4
470,16,-1,-1
470,17,-2,-1
470,18,-1,-1
470,19,0,-1
470,20,-1,-1
470,21,2,0
470,22,-1,-1
470,23,1,1
470,24,-1,-1
470,25,2,1
470,26,-1,-1
470,27,2,1
470,28,-1,-1
470,29,2,4
470,30,-1,-1
470,31,1,3
471,0,-1,-1
471,1,0,0
471,2,-2,-1
471,3,0,-1
471,4,0,0
471,5,0,0
471,6,1,-1
471,7,0,1
471,8,1,-1
471,9,0,0
471,10,0,1
471,11,0,-1
471,12,0,2
471,13,0,0
471,14,1,1
471,15,0,1
471,16,-1,0
471,17,0,0
471,18,1,0
471,19,0,0
471,20,-1,0
471,21,0,0
471,22,1,0
471,23,0,0
471,24,-1,0
471,25,0,0
471,26,1,0
471,27,0,0
471,28,-1,0
471,29,0,0
471,30,1,0
471,31,0,0
472,0,-2,-1
472,1,0,-1
472,2,-1,1
472,3,2,-2
472,4,-2,0
472,5,0,0
472,6,0,0
472,7,-1,-2
472,8,0,1
472,9,2,1
472,10,-1,-1
472,11,0,2
472,12,0,0
472,13,2,0
472,14,-2,0
472,15,3,2
472,16,-2,-3
472,17,-1,1
472,18,-2,-4
472,19,0,0
472,20,0,-1
472,21,1,1
472,22,0,0
472,23,1,0
472,24,0,-1
472,25,-1,1
472,26,2,0
472,27,-2,0
472,28,2,1
472,29,1,1
472,30,0,0
472,31,1,4
473,0,-1,-1
473,1,-1,-1
473,2,-1,0
473,3,-1,-2
473,4,0,1
473,5,0,-1
473,6,0,0
473,7,0,0
473,8,1,-1
473,9,-1,1
473,10,1,0
473,11,-1,0
473,12,0,1
473,13,2,1
473,14,0,0
473,15,2,2
473,16,-1,-1
473,17,-1,0
473,18,0,-1
473,19,-2,0
473,20,0,0
473,21,-1,-1
473,22,-1,-1
473,23,-1,-2
473,24,1,1
473,25,1,0
473,26,0,1
473,27,2,0
473,28,0,0
473,29,1,1
473,30,1,1
473,31,1,2
474,0,-2,-1
474,1,-1,0
474,2,1,-1
474,3,-2,0
474,4,0,0
474,5,-1,-1
474,6,1,1
474,7,-1,-2
474,8,-2,1
474,9,1,0
474,10,1,-1
474,11,2,0
474,12,0,0
474,13,1,1
474,14,1,1
474,15,1,2
474,16,0,0
474,17,-2,-1
474,18,0,0
474,19,-1,-1
474,20,0,0
474,21,0,-2
474,22,0,0
474,23,0,-1
474,24,0,0
474,25,2,1
474,26,0,0
474,27,1,1
474,28,0,0
474,29,0,2
474,30,0,0
474,31,0,1
475,0,-2,0
475,1,-1,-3
475,2,-1,0
475,3,-1,-1
475,4,0,0
475,5,1,-2
475,6,-1,0
475,7,2,1
475,8,-2,0
475,9,3,-1
475,10,-1,0
475,11,1,1
475,12,0,0
475,13,1,2
475,14,-1,0
475,15,2,3
475,16,-4,-1
475,17,-1,-5
475,18,0,0
475,19,-2,-4
475,20,0,0
475,21,1,0
475,22,0,-1
475,23,-2,0
475,24,2,1
475,25,1,-1
475,26,0,0
475,27,2,2
475,28,2,0
475,29,-1,2
475,30,0,1
475,31,2,6
476,0,0,-1
476,1,-1,0
476,2,0,0
476,3,-2,0
476,4,0,0
476,5,-1,-1
476,6,0,0
476,7,-1,-2
476,8,0,1
476,9,1,0
476,10,0,0
476,11,2,0
476,12,0,0
476,13,1,1
476,14,0,0
476,15,1,2
476,16,-1,-1
476,17,-3,-3
476,18,0,0
476,19,0,-1
476,20,-1,-1
476,21,1,1
476,22,0,-1
476,23,-2,-2
476,24,1,1
476,25,1,1
476,26,0,0
476,27,0,-1
476,28,1,1
476,29,1,1
476,30,0,1
476,31,2,4
477,0,-3,-1
477,1,0,-1
477,2,-2,-2
477,3,-2,0
477,4,1,-2
477,5,-1,1
477,6,1,-2
477,7,-1,0
477,8,1,1
477,9,0,-1
477,10,2,2
477,11,0,-2
477,12,1,2
477,13,1,1
477,14,-1,2
477,15,3,2
477,16,-1,0
477,17,0,-2
477,18,0,0
477,19,0,-2
477,20,1,0
477,21,0,2
477,22,0,0
477,23,0,2
477,24,-1,0
477,25,0,-2
477,26,0,0
477,27,0,-2
477,28,1,0
477,29,0,2
477,30,0,0
477,31,0,2
478,0,-2,0
478,1,-1,-2
478,2,0,-1
478,3,-2,-1
478,4,0,0
478,5,1,-1
478,6,-1,-1
478,7,0,-2
478,8,2,0
478,9,1,2
478,10,0,1
478,11,2,1
478,12,0,0
478,13,-1,1
478,14,1,1
478,15,0,2
478,16,-2,0
478,17,0,-1
478,18,0,0
478,19,0,-1
478,20,0,1
478,21,-1,-1
478,22,0,0
478,23,-1,-1
478,24,2,0
478,25,0,1
478,26,0,0
478,27,0,1
478,28,0,-1
478,29,1,1
478,30,0,0
478,31,1,1
479,0,-3,-1
479,1,-1,-2
479,2,0,1
479,3,0,-2
479,4,0,-1
479,5,-2,0
479,6,1,1
479,7,1,0
479,8,-1,-1
479,9,-1,0
479,10,2,1
479,11,0,0
479,12,0,-1
479,13,0,2
479,14,1,1
479,15,3,2
479,16,-2,0
479,17,0,0
479,18,0,-2
479,19,0,0
479,20,0,0
479,21,0,0
479,22,0,-2
479,23,0,0
479,24,2,0
479,25,0,0
479,26,0,2
479,27,0,0
479,28,0,0
479,29,0,0
479,30,0,2
479,31,0,0
480,0,-2,-2
480,1,-1,0
480,2,0,0
480,3,-1,-2
480,4,-1,-1
480,5,0,0
480,6,1,-3
480,7,-1,-2
480,8,0,2
480,9,1,0
480,10,2,0
480,11,1,2
480,12,-1,1
480,13,0,0
480,14,1,3
480,15,1,2
480,16,-2,-2
480,17,-2,0
480,18,1,-2
480,19,0,-2
480,20,-2,1
480,21,2,-1
480,22,-1,0
480,23,0,1
480,24,0,0
480,25,-2,0
480,26,1,2
480,27,0,-2
480,28,0,1
480,29,2,1
480,30,3,0
480,31,0,3
481,0,-1,-2
481,1,0,0
481,2,-2,1
481,3,2,-1
481,4,-1,-1
481,5,-1,-2
481,6,0,2
481,7,0,-2
481,8,1,0
481,9,-2,0
481,10,2,1
481,11,0,1
481,12,1,-1
481,13,-1,2
481,14,0,0
481,15,2,2
481,16,-1,-1
481,17,-1,-1
481,18,0,0
481,19,-3,-1
481,20,1,0
481,21,-1,0
481,22,0,0
481,23,0,-1
481,24,-1,1
481,25,1,-1
481,26,0,0
481,27,1,-1
481,28,1,0
481,29,1,2
481,30,0,0
481,31,2,3
482,0,-1,0
482,1,0,0
482,2,1,0
482,3,0,0
482,4,-1,0
482,5,0,0
482,6,1,0
482,7,0,0
482,8,-1,0
482,9,0,0
482,10,1,0
482,11,0,0
482,12,-1,0
482,13,0,0
482,14,1,0
482,15,0,0
482,16,-3,-1
482,17,0,0
482,18,-1,-2
482,19,-1,1
482,20,0,-2
482,21,1,0
482,22,-1,0
482,23,0,-1
482,24,-1,-1
482,25,2,2
482,26,-1,-2
482,27,3,1
482,28,0,0
482,29,1,2
482,30,-1,0
482,31,2,3
483,0,-1,-3
483,1,0,0
483,2,-2,-1
483,3,-1,0
483,4,0,0
483,5,-1,-2
483,6,1,-1
483,7,-2,1
483,8,1,-1
483,9,0,0
483,10,0,-1
483,11,1,2
483,12,0,0
483,13,1,2
483,14,1,-1
483,15,2,5
483,16,-2,-3
483,17,0,0
483,18,-2,1
483,19,0,-1
483,20,0,-3
483,21,0,0
483,22,-2,1
483,23,2,-3
483,24,2,1
483,25,-2,0
483,26,2,1
483,27,2,1
483,28,0,1
483,29,-2,0
483,30,2,1
483,31,0,3
484,0,-3,0
484,1,0,-1
484,2,0,-1
484,3,-1,-1
484,4,0,-1
484,5,0,1
484,6,1,-1
484,7,1,1
484,8,-1,0
484,9,0,-1
484,10,2,1
484,11,-1,-1
484,12,0,1
484,13,0,1
484,14,1,1
484,15,1,1
484,16,-1,-3
484,17,0,0
484,18,-2,1
484,19,0,-1
484,20,0,-2
484,21,0,0
484,22,-2,1
484,23,2,-3
484,24,1,1
484,25,-2,0
484,26,2,1
484,27,2,1
484,28,0,0
484,29,-2,0
484,30,2,1
484,31,0,3
485,0,-1,0
485,1,-1,-1
485,2,0,0
485,3,-2,0
485,4,0,-1
485,5,0,-1
485,6,0,0
485,7,-1,-2
485,8,1,0
485,9,1,1
485,10,0,0
485,11,2,0
485,12,0,1
485,13,0,1
485,14,0,0
485,15,1,2
485,16,-3,-2
485,17,1,0
485,18,-2,0
485,19,-2,0
485,20,-1,-1
485,21,1,0
485,22,0,0
485,23,-1,-2
485,24,1,0
485,25,1,0
485,26,-2,0
485,27,4,-2
485,28,-1,3
485,29,1,0
485,30,0,0
485,31,3,4
486,0,-3,-3
486,1,0,0
486,2,-2,-2
486,3,1,0
486,4,-2,-1
486,5,2,-2
486,6,-1,0
486,7,-1,-1
486,8,-1,1
486,9,2,0
486,10,0,-2
486,11,1,4
486,12,2,-1
486,13,0,2
486,14,-1,0
486,15,3,5
486,16,-1,0
486,17,-1,-1
486,18,0,0
486,19,-2,0
486,20,0,-1
486,21,0,-1
486,22,0,0
486,23,-1,-2
486,24,1,0
486,25,1,1
486,26,0,0
486,27,2,0
486,28,0,1
486,29,0,1
486,30,0,0
486,31,1,2
487,0,0,-1
487,1,-1,0
487,2,0,0
487,3,0,-1
487,4,-1,0
487,5,0,0
487,6,0,-1
487,7,-1,-1
487,8,0,1
487,9,1,0
487,10,0,0
487,11,0,1
487,12,1,0
487,13,0,0
487,14,0,1
487,15,1,1
487,16,0,-1
487,17,0,0
487,18,0,-1
487,19,0,2
487,20,0,-1
487,21,0,0
487,22,0,-1
487,23,0,2
487,24,0,-1
487,25,0,0
487,26,0,-1
487,27,0,2
487,28,0,-1
487,29,0,0
487,30,0,-1
487,31,0,2
488,0,0,-2
488,1,0,1
488,2,-1,-2
488,3,1,2
488,4,0,0
488,5,0,-1
488,6,1,0
488,7,-1,2
488,8,0,-2
488,9,0,1
488,10,-1,-2
488,11,1,2
488,12,0,0
488,13,0,-1
488,14,1,0
488,15,-1,2
488,16,0,-1
488,17,-1,-1
488,18,-1,-1
488,19,1,-1
488,20,-1,0
488,21,1,1
488,22,-1,0
488,23,0,-1
488,24,0,1
488,25,-1,-1
488,26,1,1
488,27,-1,-1
488,28,1,0
488,29,1,1
488,30,1,0
488,31,0,3
489,0,-1,0
489,1,-1,-1
489,2,1,0
489,3,0,0
489,4,-1,0
489,5,-1,0
489,6,1,0
489,7,0,-1
489,8,-1,0
489,9,1,1
489,10,1,0
489,11,0,0
489,12,-1,0
489,13,1,0
489,14,1,0
489,15,0,1
489,16,-2,0
489,17,1,-2
489,18,-1,0
489,19,1,-2
489,20,0,0
489,21,1,2
489,22,-1,0
489,23,1,2
489,24,-2,0
489,25,1,-2
489,26,-1,0
489,27,1,-2
489,28,0,0
489,29,1,2
489,30,-1,0
489,31,1,2
490,0,-2,-2
490,1,-4,-1
490,2,0,-1
490,3,-1,1
490,4,0,0
490,5,1,-3
490,6,-1,1
490,7,0,-1
490,8,2,-2
490,9,-2,1
490,10,0,1
490,11,3,1
490,12,0,0
490,13,1,-1
490,14,1,3
490,15,2,3
490,16,-1,-3
490,17,-2,-2
490,18,-2,0
490,19,2,1
490,20,-1,-2
490,21,0,1
490,22,-2,-1
490,23,2,1
490,24,-1,-1
490,25,0,0
490,26,0,0
490,27,2,1
490,28,-1,-2
490,29,2,1
490,30,0,1
490,31,2,5
491,0,-1,-2
491,1,0,0
491,2,-2,-1
491,3,0,-1
491,4,0,0
491,5,-1,0
491,6,1,-1
491,7,-1,1
491,8,1,-2
491,9,0,2
491,10,0,-1
491,11,0,1
491,12,0,0
491,13,1,2
491,14,1,-1
491,15,1,3
491,16,-2,-1
491,17,-1,-2
491,18,-1,0
491,19,-2,-4
491,20,0,1
491,21,0,0
491,22,-1,-1
491,23,0,-1
491,24,2,1
491,25,-1,0
491,26,1,0
491,27,2,2
491,28,0,-1
491,29,2,2
491,30,1,1
491,31,0,3
492,0,-1,-1
492,1,-1,0
492,2,-1,-2
492,3,0,1
492,4,0,-2
492,5,-1,1
492,6,0,-2
492,7,0,0
492,8,1,-1
492,9,1,2
492,10,1,0
492,11,0,1
492,12,0,0
492,13,1,1
492,14,0,0
492,15,0,2
492,16,0,0
492,17,0,0
492,18,0,0
492,19,0,0
492,20,0,0
492,21,0,0
492,22,0,0
492,23,0,0
492,24,0,0
492,25,0,0
492,26,0,0
492,27,0,0
492,28,0,0
492,29,0,0
492,30,0,0
492,31,0,0
493,0,0,-2
493,1,-2,0
493,2,0,0
493,3,-1,-2
493,4,-1,1
493,5,1,0
493,6,0,-1
493,7,0,0
493,8,0,0
493,9,0,0
493,10,0,0
493,11,-1,0
493,12,1,1
493,13,1,0
493,14,0,1
493,15,2,2
493,16,-4,-1
493,17,-1,-1
493,18,0,0
493,19,-3,-4
493,20,2,2
493,21,0,-3
493,22,0,0
493,23,1,0
493,24,0,-1
493,25,1,1
493,26,0,0
493,27,-1,0
493,28,2,0
493,29,0,3
493,30,0,0
493,31,3,4
494,0,0,-2
494,1,0,1
494,2,-1,-1
494,3,-1,0
494,4,0,-1
494,5,0,1
494,6,-1,-2
494,7,0,0
494,8,0,0
494,9,0,1
494,10,1,-1
494,11,1,2
494,12,0,-1
494,13,0,1
494,14,1,0
494,15,0,2
494,16,-2,-3
494,17,0,0
494,18,-2,1
494,19,3,-2
494,20,-3,-1
494,21,0,-1
494,22,-1,1
494,23,0,-2
494,24,0,1
494,25,0,0
494,26,0,1
494,27,1,2
494,28,1,-1
494,29,0,1
494,30,-1,1
494,31,4,2
495,0,-2,0
495,1,0,-1
495,2,-1,-1
495,3,-1,-1
495,4,1,-1
495,5,0,1
495,6,0,-1
495,7,1,1
495,8,0,0
495,9,0,-1
495,10,1,1
495,11,-1,-1
495,12,1,1
495,13,0,1
495,14,0,1
495,15,1,1
495,16,-1,-2
495,17,0,0
495,18,0,-1
495,19,-2,-1
495,20,2,0
495,21,-1,0
495,22,0,1
495,23,0,-2
495,24,-1,2
495,25,0,0
495,26,0,-1
495,27,2,1
495,28,0,0
495,29,1,0
495,30,0,1
495,31,0,2
496,0,-2,-2
496,1,1,0
496,2,-2,0
496,3,-1,-3
496,4,0,1
496,5,0,-2
496,6,0,1
496,7,1,0
496,8,0,0
496,9,-1,0
496,10,2,0
496,11,-3,-1
496,12,2,1
496,13,0,2
496,14,0,-1
496,15,3,4
496,16,0,-1
496,17,-1,0
496,18,0,0
496,19,-1,-1
496,20,0,1
496,21,1,0
496,22,0,0
496,23,1,1
496,24,0,-1
496,25,-1,0
496,26,0,0
496,27,-1,-1
496,28,0,1
496,29,1,0
496,30,0,0
496,31,1,1
497,0,0,-2
497,1,-1,0
497,2,-1,1
497,3,-1,-2
497,4,0,-1
497,5,-1,0
497,6,-1,0
497,7,2,-2
497,8,0,0
497,9,-1,0
497,10,1,1
497,11,3,2
497,12,0,-1
497,13,-1,0
497,14,1,2
497,15,0,2
497,16,-2,-4
497,17,-3,-1
497,18,-1,1
497,19,0,-5
497,20,-1,0
497,21,1,-1
497,22,0,1
497,23,0,0
497,24,0,0
497,25,-1,-1
497,26,1,1
497,27,0,-1
497,28,3,0
497,29,-1,3
497,30,0,1
497,31,4,6
498,0,-1,0
498,1,-1,-1
498,2,-1,-1
498,3,0,-1
498,4,0,-1
498,5,1,1
498,6,0,-1
498,7,0,1
498,8,1,0
498,9,-1,-1
498,10,1,1
498,11,0,-1
498,12,0,1
498,13,1,1
498,14,0,1
498,15,0,1
498,16,0,-3
498,17,-1,-1
498,18,-2,0
498,19,1,0
498,20,-1,0
498,21,-1,-2
498,22,0,1
498,23,1,1
498,24,0,-1
498,25,-1,-1
498,26,0,2
498,27,1,0
498,28,1,0
498,29,-1,0
498,30,2,1
498,31,1,3
499,0,-2,-1
499,1,-1,-1
499,2,-1,-1
499,3,-1,0
499,4,0,0
499,5,0,-3
499,6,-1,1
499,7,1,-1
499,8,-2,1
499,9,3,-1
499,10,-1,-1
499,11,3,2
499,12,0,0
499,13,2,1
499,14,-1,1
499,15,1,3
499,16,0,-1
499,17,0,0
499,18,-1,-1
499,19,0,0
499,20,-1,0
499,21,0,-1
499,22,-1,0
499,23,0,-1
499,24,0,1
499,25,0,0
499,26,1,1
499,27,0,0
499,28,1,0
499,29,0,1
499,30,1,0
499,31,0,1
500,0,-2,-2
500,1,-1,-3
500,2,-1,0
500,3,-2,-1
500,4,0,-1
500,5,0,0
500,6,-1,-1
500,7,2,-1
500,8,2,0
500,9,-1,1
500,10,1,0
500,11,0,1
500,12,0,3
500,13,2,-2
500,14,1,1
500,15,0,5
500,16,0,-2
500,17,-1,0
500,18,-1,1
500,19,1,-1
500,20,0,0
500,21,-1,0
500,22,1,1
500,23,1,1
500,24,0,-2
500,25,-1,0
500,26,-1,1
500,27,1,-1
500,28,0,0
500,29,-1,0
500,30,1,1
500,31,1,1
501,0,-2,-1
501,1,-1,0
501,2,-1,-3
501,3,0,1
501,4,1,-2
501,5,-1,1
501,6,0,-1
501,7,0,0
501,8,0,-1
501,9,1,2
501,10,1,-1
501,11,0,1
501,12,1,0
501,13,1,1
501,14,0,1
501,15,0,2
501,16,0,-4
501,17,-2,0
501,18,-2,0
501,19,1,0
501,20,0,-1
501,21,-2,1
501,22,0,-1
501,23,1,0
501,24,0,-2
501,25,0,2
501,26,0,0
501,27,1,0
501,28,0,-1
501,29,0,1
501,30,2,1
501,31,1,4
502,0,0,-1
502,1,-2,-1
502,2,0,0
502,3,0,-1
502,4,0,1
502,5,2,-1
502,6,0,0
502,7,0,3
502,8,0,-1
502,9,-2,-1
502,10,0,0
502,11,0,-1
502,12,0,1
502,13,2,-1
502,14,0,0
502,15,0,3
502,16,0,0
502,17,-1,-1
502,18,0,0
502,19,0,-1
502,20,0,0
502,21,1,1
502,22,0,0
502,23,0,1
502,24,0,0
502,25,-1,-1
502,26,0,0
502,27,0,-1
502,28,0,0
502,29,1,1
502,30,0,0
502,31,0,1
503,0,-1,-1
503,1,-2,-2
503,2,0,0
503,3,-1,0
503,4,-1,-1
503,5,1,-1
503,6,0,-1
503,7,-2,-1
503,8,1,1
503,9,2,0
503,10,0,0
503,11,1,2
503,12,1,1
503,13,-1,-1
503,14,0,1
503,15,2,3
503,16,-2,-2
503,17,1,0
503,18,-2,-1
503,19,0,-2
503,20,1,0
503,21,-2,0
503,22,1,-1
503,23,-1,2
503,24,0,-2
503,25,1,2
503,26,0,-1
503,27,0,0
503,28,1,0
503,29,0,2
503,30,1,-1
503,31,1,4
504,0,-4,-2
504,1,-1,-2
504,2,-1,0
504,3,0,-2
504,4,0,0
504,5,-1,-2
504,6,2,2
504,7,-1,-1
504,8,0,-2
504,9,-1,2
504,10,1,0
504,11,2,0
504,12,0,0
504,13,-1,2
504,14,2,2
504,15,3,3
504,16,-1,0
504,17,0,-1
504,18,-1,0
504,19,1,0
504,20,-1,0
504,21,0,0
504,22,-1,0
504,23,1,-1
504,24,-1,0
504,25,2,1
504,26,-1,0
504,27,1,0
504,28,-1,0
504,29,2,0
504,30,-1,0
504,31,1,1
505,0,-1,-2
505,1,0,1
505,2,-1,-3
505,3,0,1
505,4,0,-1
505,5,0,0
505,6,-1,0
505,7,0,0
505,8,-1,0
505,9,0,1
505,10,1,-1
505,11,0,1
505,12,2,-1
505,13,0,2
505,14,1,0
505,15,0,2
505,16,0,-2
505,17,-2,0
505,18,0,-1
505,19,-1,0
505,20,0,0
505,21,0,1
505,22,0,-1
505,23,1,1
505,24,0,-2
505,25,0,2
505,26,0,-1
505,27,-1,0
505,28,0,0
505,29,2,1
505,30,0,-1
505,31,1,3
506,0,0,0
506,1,0,0
506,2,0,0
506,3,0,0
506,4,0,0
506,5,0,0
506,6,0,0
506,7,0,0
506,8,0,0
506,9,0,0
506,10,0,0
506,11,0,0
506,12,0,0
506,13,0,0
506,14,0,0
506,15,0,0
506,16,-3,0
506,17,-1,-3
506,18,0,0
506,19,-1,-2
506,20,0,0
506,21,1,-1
506,22,0,0
506,23,-2,-1
506,24,3,0
506,25,-1,1
506,26,0,0
506,27,1,0
506,28,0,0
506,29,1,3
506,30,0,0
506,31,2,3
507,0,-2,0
507,1,0,0
507,2,0,-1
507,3,0,0
507,4,-1,-1
507,5,0,0
507,6,1,-1
507,7,0,0
507,8,0,0
507,9,0,0
507,10,2,1
507,11,0,0
507,12,-1,1
507,13,0,0
507,14,1,1
507,15,0,0
507,16,-1,-4
507,17,-2,1
507,18,-2,0
507,19,1,-3
507,20,-2,1
507,21,4,0
507,22,-2,-1
507,23,0,-1
507,24,-1,2
507,25,0,-1
507,26,0,0
507,27,1,-1
507,28,0,1
507,29,2,0
507,30,0,1
507,31,2,5
508,0,-2,-2
508,1,-2,-1
508,2,0,1
508,3,-1,1
508,4,0,-3
508,5,-2,0
508,6,0,1
508,7,0,-4
508,8,2,0
508,9,0,1
508,10,0,1
508,11,3,-1
508,12,0,1
508,13,0,0
508,14,0,1
508,15,2,4
508,16,0,-1
508,17,-1,-1
508,18,0,0
508,19,-2,1
508,20,0,0
508,21,-1,-2
508,22,0,0
508,23,-1,-1
508,24,0,1
508,25,1,-1
508,26,0,0
508,27,2,1
508,28,0,0
508,29,1,0
508,30,0,0
508,31,1,3
509,0,0,-2
509,1,-2,0
509,2,0,0
509,3,-3,-1
509,4,0,1
509,5,0,-1
509,6,0,0
509,7,0,-1
509,8,0,0
509,9,0,0
509,10,0,0
509,11,1,-1
509,12,0,1
509,13,2,1
509,14,0,0
509,15,2,3
509,16,-1,-2
509,17,0,0
509,18,-1,-1
509,19,-2,0
509,20,0,-2
509,21,0,1
509,22,-1,-2
509,23,0,-1
509,24,1,0
509,25,0,2
509,26,1,-1
509,27,2,2
509,28,0,0
509,29,0,1
509,30,1,0
509,31,0,3
510,0,0,-2
510,1,-2,0
510,2,0,0
510,3,-1,-2
510,4,-1,1
510,5,1,0
510,6,0,-1
510,7,0,0
510,8,0,0
510,9,0,0
510,10,0,0
510,11,-1,0
510,12,1,1
510,13,1,0
510,14,0,1
510,15,2,2
510,16,-2,-5
510,17,-1,3
